location,location_id
ELLE AND MIITARY TRAIL,11367
BATHURST AND ROXTON,11368
KEELE STATION DUNDAS STATION,11369
DANFORTH AND WOODROW,11370
HOWARD AND STEELES,11371
AND MASTWOOD,11372
LIBERTY AND LYN WILLIA,11373
WOODBINE STATION CASINO ENTRA,11374
COL SAMUEL LOOP,11375
DAVENPORT AND SALEM,11376
GOOCH AND VAN STASSEN,11377
MARKHAM GATE AND SHEPP,11378
DANFORTH AND PATRICIA,11379
DON WAY W AND LAWRENCE,11380
WESLLEY STATION,11381
BAYVIEW AND BRENHAM,11382
DUNDAS AND HEINTZMAN,11383
DOWNSVIEW AND RIDGE,11384
METROPOLITO AND WARDEN,11385
JANE AND MAPLELEAF,11386
MORNING IEW AND OLD FI,11387
DANFORTH AND WOODYCRES,11388
HILDA AND YONGE,11389
GREEENWIN VILLAGE,11390
OLD WESTON AND WESTON,11391
GERRARD AND PHARMACY,11392
JOHN TABOR AND MCLEVIN,11393
KENNEDY STATION EXITING,11394
CEDARBRAE AND EGLINTON,11395
CORONATION AND MANSE,11396
DIXON AND ST PHILIP,11397
CHRCHILL AND OSSINGTON,11398
KENNEDY AND WILLIAM KI,11399
DUNDAS AND SUBWAY,11400
KENNEDY STATIONQ,11401
MCLASHAN AND YONGE,11402
MENDEL S AND WOODBINE,11403
KINGSTON AND WOBBINE,11404
BASIN AND BOUCHETTE,11405
ROU AND VERCLAIRE GATE,11406
ST ALBANS ACROSS FOR,11407
CLAIRLEA AND PHARMACY,11408
PHARMACY AND ROSSCOWAN,11409
GERRARD AND MUNROE,11410
CRANFIELD AND CURITY,11411
CENTENNIAL COLLLEGE,11412
CHURCH 4 AND JANE,11413
A AND HUMBERLINE,11414
CHETTA PLACE AND DIXON,11415
ALEX MUIR BTWN,11416
GREAT O AND ISLINGTON,11417
KEELE STATION EA AND SHEPPARD,11418
NORFINCH,11419
EGLINTON AND ENNERDAL,11420
CELESTINE AND WESTWAY,11421
BUDE AND OAKWOOD,11422
ARROW GARAGE HOLDING,11423
SHENDALE AND WESTON,11424
MEADOWVALLE AND SHEPPARD,11425
BAYVIEW AND WELLNESS,11426
KEELE AND ST CLAIR STATION SOUTH,11427
HUMBERWOOD LOOP N,11428
HENERIET AND RUNNYMEDE,11429
BIRCHMOUNT AND HWY 7,11430
ED MIRVISH PARKETTE,11431
HWY STATION,11432
FINCH AND WELLS,11433
JANE AND PATIKA,11434
DRIFTWOOD AND HOOVER,11435
NOTHUMBERLAND PLAYGROU,11436
EGLINTON AND LIARD,11437
MALL AND W MAL,11438
DUNDAS STATION AND KINGSTON,11439
BRUSHBY AND MCCOWAN STATION,11440
BELLAMY N AND GRACE,11441
EASTO AND SHEPPARD,11442
FORDWICH AND ISLINGTON STATION,11443
MORNINGSIDE AND NE,11444
LANSD AND ST CLAIR,11445
ORMONT D AND SIGNET,11446
BRAWLEY AND QUEENSWAY,11447
MORNING STAR AND REIND,11448
CRAWFORD AND KING,11449
LANCAS AND MORNINGSTAR,11450
BATHGATE AND LAWRENCE,11451
CRE AND VICTORIA PARKA,11452
DANFORTH AND HILLINGDO,11453
LESLIE AND THORNY VINE,11454
DUFFERIN STATION DN GORDON,11455
OLD WESTON AND WEST,11456
EGLINTON ADN DUFFERIN STATION,11457
LAWRENCE AND OLYMPIA D,11458
QUEEN STATION PARK AND TREASU,11459
MILNER AND NOVOPHARM,11460
LANDEN AND MERRI,11461
DALRYMPLE AND JANE,11462
FINCH AND MUIRKIRK,11463
STEELES SOUTH AND YONGE,11464
BIRC AND DANFORTH,11465
400 AND SHEPPARD,11466
MORINGVIEW TRAIL AND O,11467
MORINNG VIEW TRAIL AN,11468
OVERLEA AND THOORNCLIF,11469
ATKINSIN AND CAMPBELL,11470
CHEVRON AND KENMARK,11471
MCCOWAN STATION MILNER,11472
EASTERN AND PAPE,11473
EVON CRESCE AND WESTON,11474
GARDINER AND PARK LAWN,11475
ROYAL YOR AND THICKSON,11476
F AND PRINCE EDWARD,11477
MAJOR MACKENIZIE AN,11478
HOMER AND ROCKCLIFF,11479
NEWGALE GATE AND PULLM,11480
CEDARVALE STATION AND DANFORTH,11481
AILEEN AND KEELE,11482
DUPONT AND,11483
CHURCH,11484
BRIAN MERTON AND THORB,11485
GREEN MEADO AND LESLIE,11486
DUFFERIN STATION ADN DUNDAS STATION,11487
LAWRENCE AND THE DOWNW,11488
QUEEN STATION QUAY W,11489
EGLI AND MARTING GROVE,11490
HWY 27AND DIXON,11491
QSWY AND WINDMERE,11492
KING STATION AND LOWER RIVER,11493
MARLEE AND STAYNER,11494
GALSWORTH AND PHARMACY,11495
GRACE AND JOHN GARLAND,11496
CAULFORD AND LAWRENCE,11497
FINCH STATION E AND TAPSCOTT,11498
BAYVIEW STATION EXTENSION,11499
AVON CRESCE AND WESTON,11500
MORNING AND WINDERMERE,11501
KING STATION ST W AND QUEEN STATION,11502
ESPLANADE AND GEORGE,11503
ISLINGTON AND SAYBROOK,11504
YORKDALE STATION GO TRANSIT TE,11505
ATKINSON AND CAMPBELL,11506
MATHESON AND RENFORTH,11507
ESTER SHINE AND LESLIE,11508
BOULTON AND QUEEN,11509
KEELE STATION AND TORO,11510
BLOOR AND WINTEMERE,11511
CAPITOL AND GLENCAIRN,11512
FINCH STATION AND VICTORIA,11513
PARM AND VICTORIA PARK,11514
FINCH AND LITTLES,11515
GLENLAKE AND HIGH PARK STATION,11516
GA AND SHERWAY GARDENS,11517
COLLEGE STATION VIE AND ORIOLE,11518
MACDONALD AND PINE,11519
LAWRENCE AND OPPOSITE,11520
MARTIN GROOVE AND W,11521
DENISON,11522
HWY 400 AND WILSON,11523
MT PLEASANT AND STIBBA,11524
JAND AND WILLIAM CRAGG,11525
KINGSTON AND WHITEC,11526
KIPLING STATION AND RATBURN,11527
KINGSTON AND SAUNDE,11528
HUMBER COLLEGE STATION LOOP N,11529
IRVING AND TRETHEWEY,11530
LAKE SHORE AND PARKSIDE,11531
AND KELWAY B,11532
LAURENTI AND YORK MILLS,11533
SERVICE RDOAD AN,11534
CHURCH HIL AND VICTORY,11535
LITTLE AND OLD FINCH STATION,11536
SERVICE K,11537
ROYAL YORK AND STRUTHE,11538
KENNEDY AND MIDLAND STATION,11539
GILTSPUR AND NORTHOVER,11540
PORTICO,11541
BATHURST AND MILNER,11542
ANTHONY R AND DUFFERIN,11543
BIRCH AND HIGHVIEW,11544
27 AND FINCH,11545
LOW AND THE ESPLANADE,11546
SHEPPARD W AND YONGE,11547
ELLESMERE AND MORISH,11548
BEECROFT AND FINCH STATION W,11549
SEWELLS ABND MCLEVIN,11550
MACGREGO AND RUNNYMEDE,11551
ST AND WILLOWDALE LOOP,11552
RIVA AND SHEPPARD W,11553
BELLAMY AND PANDORA,11554
ALA AND FINCH STATION E,11555
ED CLAR AND OLD WESTON,11556
K AND LAWRENCE STATION E,11557
ELLINS AND JANE,11558
GO T AND YORKDALE,11559
E GATE AND LAWRENCE,11560
EGLINTON E AND MARKHAM,11561
BRIMLEY AND BRITWELL,11562
BATHURST STATION OUTS,11563
CUL DE SAC AND REDLEA,11564
MOORE AND WELLAND,11565
ES AND WESTHUMBER,11566
SHERWAY GARDENS S,11567
BRAMBLEBR AND MCNICOLL,11568
AYLESWORT AND HIGHVIEW,11569
FIRGROVE AND JANE STATION,11570
ARDROSSAN AND LAWRENCE,11571
EARLSCOURT AND ST CLAIR STATION,11572
MIDLAND AND SHIELDS,11573
CLINTON AND PAGE,11574
LIPTON AND PAPE STATION PAPE STATION,11575
STEELES LOOPS MARTIN,11576
DUFFERIN AND JEFFERY L,11577
LAWRENCE STATION W AND PINE,11578
ST CLAIR STATION AND VAUGHN,11579
GO TERMIN AND YORKDALE,11580
13TH AND LAKESHORE,11581
DON M AND EGLINTON E,11582
EXHIBTION LOOP,11583
MIMCO AND ROYAL YORK STATION,11584
HIGHVIEW AND KINGSTON,11585
BERNERSYD AND EGLINTON,11586
CRESENT AND MOUNT PLEA,11587
BAY STATION AND DAVENPORT,11588
FINCH AND SILVER STONE,11589
GALLOWAY AND LAWRENCE STATION,11590
AIRPORT AMERICAN,11591
YORK MILLS STATION YONGE,11592
NE AND PROMENADE,11593
DUNCAN MILLS VALL,11594
STAVERTON CT,11595
MCNICOLL GARAGE TRACK,11596
BETT AND MARTIN GROOVE,11597
ST BASIL THE GREAT CO,11598
HOWARD MOSCOW WAY,11599
KIPLING STATION AND LAWRENCE,11600
MARTIN GROOVE AND THE,11601
CARTWRIGH AND DUFFERIN,11602
ANNEKE AND HIGHVIEW,11603
JAMES FINDL AND WILSON,11604
BOUCH AND COMMISSIONER,11605
QUEEN STATION AND RONCESVALLES,11606
BURNFIEL AND OSSINGTON,11607
GOODLAND AND MIDLAND,11608
CHR AND ST CLAIR STATION W,11609
EGLINTON W AND EVER,11610
ELM GROVE AND KING,11611
HUMBER AND SILVER BELL LN,11612
CHA AND GUILDWOOD,11613
COLONEL SAMUDL SMITH P,11614
EDGEWOOD CRES AND GLEN,11615
DANFORTH AND WETH,11616
GLADSTONE AND PEEL,11617
DON MILLS AND MILL,11618
CARLAW AND COMMISIONER,11619
ANTLIER AND SYMINGTON,11620
KILBARRY AND SPADINA,11621
MARKHAM AND ORCHARD PL,11622
JEFFERSON AND LIBERTY,11623
LAWRENCE AND RONAN,11624
FINCH AND KENDLETON,11625
CABER AND MARTIN GROVE,11626
LIBERTY AND LYNN WI,11627
BATHURST AND WEMBLEY,11628
NEW WESTMINSTER AND PR,11629
FO AND STEELES W,11630
MARKHAM AND STEELES E,11631
STEELES LOOP BAYVIEW STATION,11632
DON MILLS AND FINCH STATION AV,11633
KIPLING AND REXDALE GA,11634
BRANDON A AND DUFFERIN,11635
KENNEDY AND STEELES EA,11636
C AND HUMBERLAND,11637
DUFFERIN STATION AND KING STATION W,11638
CHAPLIN CR AND WARDEN STATION,11639
COXWELL AND QUEENSDALE,11640
DUNDAS AND EARLINGTON,11641
ROUG AND SHEPPARD E,11642
MARTIN AND ROYALCREST,11643
ARMSTICE AND WELLNESS,11644
DIXON AND LAWRENCE STATION,11645
HWY 27 AND QUEEN STATION PLATE,11646
CIVI AND THE W MALL,11647
BAY AND KING STATION W,11648
YORKDALE STATION STATON,11649
BLOOR ST E OUTSIDE CA,11650
N AND STEELES W,11651
STEELES W AND WESTON,11652
CASTLE FANK STATION,11653
DIXON AND ST PHILLIP,11654
DUNDAS STATION W AND JANE STATION,11655
EGLINTON AND EMMETT AV,11656
HONEYVI AND HUMBERWOOD,11657
BAY AND HARBOUR S,11658
BLANT AND GERRARD STATION E,11659
BRI AND ST CLAIR STATION E,11660
ARLETA AND MEDAL,11661
BAY STATION AND FRONT W,11662
BROW AND SHEPPARD E,11663
FORTOSE AND ROYWOOD,11664
401 EX AND MORNINGSIDE,11665
ROCKBANK AND STARVIEW,11666
GEARY AND OSSINGTON,11667
EGLINTON AND SNIDER,11668
EGLINTON AND JIMMY WIS,11669
ANGUS GLEN COMMUNITY,11670
CORNADO AND WESTON,11671
BATHURST STATION ANDF WILSON STATION,11672
CARLING AND DIXON,11673
CANADA AND MANNIT,11674
CEDA AND EGLINTON E,11675
DANF AND EGLINTON E,11676
DUNDAS STATION E AND RIVER,11677
BIRC AND ST CLAIR STATION E,11678
ST OLAVE AND WINDEMERE,11679
ANEWEN AND SLOAN,11680
RENFORTH STATION AND TEAK,11681
TUNDRA AND VARNA,11682
WINDEMER AND WINDEMERE,11683
LAKE SHORE AND SEVENTH,11684
HILLSIDE AND LAKESHORE,11685
MARTIN AND RICHGROVE,11686
BLOOR AND GREENLANE,11687
AND HEADINGTON,11688
CENTRAL PA AND CODROVA,11689
CRISCOE AND HENRIETTA,11690
THIST AND THISTLE DOWN,11691
KIPLING STATION L AND STEELES,11692
CARNEY AND FINCH STATION W,11693
BELL AND EGLINTON E,11694
BIRC AND LAWRENCE STATION E,11695
QUEEN STATION W AND SHAW,11696
DUNDAS STATION W AND ROYAL,11697
LANSDOW AND QUEEN STATION W,11698
WHOLE ROUTE,11699
AIRPORT EGLINTON,11700
ISLINGTON AND NORSMAN,11701
SPROINGHURST LOOP,11702
ROLA AND VICTORIA PARK,11703
HUCKNAIL AND SENTINEL,11704
AND ROSE LAWN,11705
EGLINTON W OSSIN,11706
BANBURY AND ELLESMERE,11707
LESLIE AND ORIOLE,11708
DEANVAR AND LAWRENCE,11709
LENNOX AND MANNING,11710
CHURCHHILL A AND YONGE,11711
ARROW BETWEEN DEERHID,11712
FRANCO BASILE GROVE AN,11713
HOLYOA AND HUMBERLINE,11714
BINSC AND HIGHLAND,11715
BINSCARTH AND HIGHLAND,11716
CLOVERDAL AND DUNDAS STATION W,11717
ST CLAIR AND TAMBLYN,11718
BRIXTON AND DUFFERIN,11719
LIBERTY AND LYNN WILLI,11720
SUNNYBROOK HOSPITAL LO,11721
CULVER LN AND STAINES,11722
WILLOWDALE LOOP,11723
FIINCHDENE SQUARE,11724
BLOOR AND ST THOMAS,11725
DEER PARK AND ST CLAIR,11726
FAWCETT AND MCLEVIN,11727
ARCOT AND TANDRIDGE,11728
AVENAL AND BATHURST,11729
ELLESMERE AND TRITON,11730
CULF AND LAWRENCE STATION W,11731
KIN AND SHEPPARD E,11732
KENNEDY STATION AND STEELES E,11733
STEELES W AND YONGE,11734
DORI AND SHEPPARD E,11735
GARNETT JANE AND NINT,11736
EGLINTON AND WINNETT D,11737
BROO AND LAWRENCE STATION W,11738
SHEPPARD EA AND WARDEN,11739
FINCH STATION W AND TANGIER,11740
DOUGLAS AND LAKESHORE,11741
LAKE SHO AND PARLIAMENT,11742
ELLESMERE STATION AND SHEPPARD,11743
KING AND RONCESVALLES,11744
SIGNET LOO AND STEELES,11745
MALVERN AND MCLEVIN,11746
DORVAL,11747
DOWNSVIEW PARK STATION TRAIL A,11748
JANE STATION DUNDAS STATION TR,11749
DUNDAS AND JANE AND JANE STATION,11750
KIPLING STATION AUKL,11751
EGLINTON E AND SOUT,11752
MURRA AND STEELES W,11753
CALEDONIA PARK,11754
ST OLA AND WINDERMERE,11755
MALL CR AND THE W,11756
WARDEN STATION 902 P,11757
ISLINGTON AND YORKVIEW,11758
KINGSTON AND MIDLAND,11759
HUMBERWOOD LOOP HUMBER,11760
OSSINGTON AND TENDRITH,11761
E LIBERTY AND STRACHAN,11762
QUUENS PARK CIRCLE,11763
BAYVIEW AND MACRAE,11764
FELBRIGG AND YONGE,11765
MCCOWAN AND SHEPPARD E,11766
DONW AND LAWRENCE STATION E,11767
HUMBER C AND YORK MILLS,11768
LANCA AND MORNING STAR,11769
SHAW AND WHITE SQUIRRE,11770
ARDWYCK AND FINCH,11771
BERKELEY AND THE ESPLA,11772
BATHURST AND STORMART,11773
SIGNALHILL AND STE,11774
MIDLAND AND S SHEI,11775
JANE AND SHORHAM,11776
SILVE AND STEELES E,11777
SIGNET AND STEELES WEST,11778
DUNCAN MILLS AND GRADO,11779
FREASHMEADOW D,11780
ORBITOR AND SATELLLITE,11781
CARL AND CENTENNIAL,11782
HUMBER LOOP AND QUEEN STATION,11783
EGLINTON W AND MARL,11784
MCRAE AND RANDOLPH,11785
EGLINTON W AND VEST,11786
AVON AND HUMBER,11787
ELDORADO AND GRANDRAVINE,11788
DUNDAS AND OSSINGTON STATION,11789
CONNER AND SUNRISE,11790
MORNING STAR,11791
LINCOLN WOODS,11792
BILLINGHAM AND DUNDAS STATION,11793
WILSON STATION STAION,11794
AND HADDINGTON,11795
LORD SEA AND THE LINKS,11796
DUFFERIN AND RAY,11797
LINKWOO AND ST DENNIS,11798
SCUNTHORE AND SHEPPARD,11799
MCNICOLL AND MORTBANK,11800
GLENAYR EMERGENCY EXIT,11801
MALL WITH GIBBS,11802
FINCH AND TUDY,11803
OVERLEA AND THIRNCLIFF,11804
UNIVIERSITY OF TORONTO,11805
ST AND STEELES LOOP YONGE,11806
VICTORY CRESSCENT,11807
BLUFFERS PARK AND BRIM,11808
FLEMINGTON AND RENEE,11809
DUFFERIN AND STEELES W,11810
QUEENSWAY DIVISON,11811
COMMISONARIES AND SAUL,11812
JOHN PERKINS BULL A,11813
MARK AND SHEPPARD E,11814
JOHN DRURY AND SHEP,11815
ARROW AND FINCH STATION W,11816
BETWEEN SPRINGHURST AN,11817
HORFIELD AND MCCOWAN,11818
NORTHHUMBERLAND AND OS,11819
EGLINTON W AND HENN,11820
DAVISVILLE AND FOREMAN,11821
SHAW AND STOKES,11822
ADRIAN AND SYMINGTON,11823
PORT UNION AND TILEY,11824
SLOAN AND TINDER,11825
DANFORTH AND HUMBER,11826
BARR AND SECORD,11827
BAMFORD AND HUMBERLINE,11828
BURNAMTHORPE AND THE W,11829
EGLINTON E AND KENN,11830
MCCOWAN AND STEELES EA,11831
DENNIS AND MILLWOOD,11832
WILSON STATION TRANSIT JA,11833
FINCH STATION W AND TALBOT,11834
KIRK AND PRINCE EDWARD,11835
EGLINTON E AND MOUN,11836
BLOOR AND RENFORTH STATION,11837
BLOOR W AND MARKLAN,11838
C AND NEW WESTMINISTER,11839
BAYVIEW AND FINCH STATION E,11840
LAWRENCE STATION E AND MIDLAND,11841
DALE AND MAPLE,11842
OF ROSELA,11843
AND CARMICHAEL,11844
FINCH STATION W AND ROMFIEL,11845
LAWRENCE STATION SCARLETT,11846
KING AND WILSON STATION PARK,11847
LAWRENCE STATION WEST STATION AND WESTON,11848
HORNDER AND JUDSON,11849
LAKE SHORE W AND LE,11850
PROMENADE BUS TERMINAL,11851
LANSDOWN AND ST CLAIR,11852
LIVERPOO AND RUNNYMEDE,11853
SAN AND ST CLAIR STATION E,11854
MIDLAND AND SILVERSTAR,11855
BRIAN AND SHEPPARD E,11856
BEAVERBROO AND KIPLING,11857
KINGSTON AND OLD KING STATION,11858
427 S RAMP,11859
CACTUS AND GREE,11860
IAN MACDONDALD AND VAN,11861
CALEDONIA AND INNES AV,11862
WELLINGTON AND YO,11863
BAINBRIDGE AND YEOMANS,11864
DUNDAS STATION W AND EDNA,11865
CROCUS AND ELLESMERE,11866
COLLINS AND WILSON,11867
WOODBINE AND WOODBINE STATION,11868
LYNEDOCK AND ROYWOOD,11869
KING AND THE QUEENSWAY,11870
BLAK AND BURNHAMTHORPE,11871
VAUGHAN BETWEEN ST CLA,11872
ELEANOR AND OAKWOOD,11873
DON WAY AND LAWRENCE,11874
DENNIS AND DON MILLS,11875
KING AND TYNDALL,11876
KINGSTON AND SCRABOROU,11877
CLAIRVI AND HUMERBLINE,11878
DUFFERIN STATION LIBERTY,11879
JANE AND NICKLE,11880
CASTLE FRANKS STATION,11881
HOUNSLOW AND SENLAC,11882
WILSON STATION BUS STATION LOW,11883
CHAPLI AND ORIOLE,11884
ARCHER AND SPADINA,11885
LINKS AND LORD SEATON,11886
MORNINGSIDE AND SHAPPA,11887
S AND SHERWAY GARDERNS,11888
CONNOR AND WARLAND,11889
BLOOR E AND JARVIS,11890
SENT AND SHEPPARD W,11891
DRIFTWOOD AND FINCH STATION W,11892
HWY 2 AND STEELES,11893
PHAR AND SHEPPARD E,11894
FINCH STATION W AND NORFINC,11895
FINCH STATION W AND KIPLING STATION,11896
FINCH STATION E AND MIDLAND STATION,11897
DANFO AND EGLINTON E,11898
CAPST AND STEELES W,11899
KENNEDY AND OXBRIDGE,11900
PARK AND SHEPPARD E,11901
ISLINGTON AND RATHRBUR,11902
SHADL AND STEELES E,11903
KIPLING STATION STATIN,11904
JUBLIEE AND WESTON,11905
MCCOWAN AND SCARBOROUGH,11906
OLD YONG AND YORK MILLS,11907
QUEEN STATION PARK,11908
BLOOR AND GARDENVALE,11909
STEELES S O AND YONGE,11910
KIPLING AND STEELES WEST,11911
SHEPPARD E AND YONG,11912
MILLI AND STEELES E,11913
ELLESMERE AND MIRROW C,11914
MARKHAM AND STEELES EA,11915
SERGIO M AND TORBARRIE,11916
BAMBLETT AND WARDEN,11917
BLAMBLETT AND WARDEN,11918
HENDE AND STEELES E,11919
KINGSTON AND QUEEN STATION E,11920
BRIMLEY AND TRITOIN,11921
FALLINGB AND KINGSTON,11922
MILITARY TRAIL AND U O,11923
EGLINTON W AND OAKWOOD,11924
EGLINTON W AND KIPLING,11925
DUDLEY AND FINCH STATION E,11926
CENTRE AND MARKHAM,11927
MILITARY TRAIL LOOP,11928
STEELES AND WARDEN STATION LOO,11929
GERRARD STATION E AND OSBOR,11930
BRECKON AND MURISON,11931
MIDDLEFIE AND PASSMORE,11932
AND TURFF AND STEELES,11933
QUEEN STATION S PARK CRESCENT,11934
HWY 401 AND WILSON,11935
HIGHWA AND HWY 409,11936
STEELES AND W GATE,11937
ACORN AND BLOOR,11938
HUMBERWOOD AND KI,11939
DUFFERIN STATION ADN ORFUS,11940
427 AND DIXON,11941
LAWRENCE STATION EAST AND MANSE,11942
8TH AND LAKESHORE W,11943
DAW AND VICTORIA PARKS,11944
FINCH STATION E AND TRUDY,11945
PETER AND QUEEN STATION W,11946
BATHURST AND FINCH STATION WEST STATION,11947
GATEWAY S AND GREN,11948
THE W WAY AND WINCO,11949
BRIM AND SHEPPARD E,11950
JANE AND STEELES W,11951
MAPLE LEAF ANF CULFORD,11952
BAMBURGH CIRCLE AND WA,11953
STEELES LOOP E SID,11954
IRONSIDE CRESENT,11955
BLOOMINGTON AND HUMBERLINE,11956
HARLANDALE,11957
GREENHO AND MARKHAM,11958
BICKNEL AND OLD WESTON,11959
DON MILLS AND GREENE,11960
E AND LOWER COXWELL,11961
LEAVENWO AND MALL,11962
LESLIE STATION AND YOK MILLS,11963
YORKDALE STATION MALL LOOP,11964
COTTON AV AND ST CLAIR,11965
BRIDG AND CALEDONIA,11966
CALEDONIA AND LOTHERTO,11967
BRUSS AND COMMONWEALTH,11968
KINGSDALE AV AND YONGE,11969
KIPLING STATION 49 B,11970
FAIRHEAD M AND GERRARD,11971
KENN AND SHEPPARD,11972
DON MILLS AND SKYMARK,11973
OLD YONGE AND YORK MIL,11974
E O AND MILITARY TRAIN,11975
DON VALLEY BRICKWORK P,11976
STARPRAY LOOP,11977
ASHDALE AND QUEEN,11978
GENERATI AND MEADOWALE,11979
BATHURST AND BRIAR HI,11980
GRENOBLE AND ST DENNIS,11981
GLEN AND LAWRENCE STATION W,11982
MARTIN GROVE AND STEELES LO,11983
MOU AND MOUNT PLEASANT,11984
DOCTOR AND PARLIAMENT,11985
CASLTE FRANK STATION,11986
REAN AND SHEPPARD,11987
KIPLING AND NAMCO,11988
LONSDA AND ORIOLE,11989
PHARMACY AND REDDINS,11990
BLV AND HUMBER COLLEGE,11991
SHEPPARD W AND WILS,11992
DAIR AND STEELES E,11993
JANE STATION ND WEATHERELL,11994
BIRCHMOUNT AND HIGHGAT,11995
BOON AND ROGERS,11996
KENHI AND THISTLE DOWN,11997
ARDWICK E O AND FINCH,11998
DANFORTH AND MACK E O,11999
MLARVERN GARAGE,12000
ANNETTEB AND KEELE,12001
SCARBOROUGH CNETRE STATION,12002
WILSON STATION ANCA,12003
ANDERS AND ORIOLE,12004
BURNHAM AND MALLE,12005
GO TERMINAL AND YORKDALE,12006
DOWN AND SHEPPARD W,12007
BAYVIEW AND SUNNYDENE,12008
CARN AND LAWRENCE STATION E,12009
MARKHAM AND NASHDEEN,12010
CACTUS AND PLEASANT,12011
CLARION AND WATERBURY,12012
DUNCANWOODS AND FINCH STATION,12013
FINCH STATION AND HUMBRLINE,12014
CHERRY AND MILLS STREE,12015
MACDONELLE AND QUEEN,12016
KENEWEN AND SLOANE,12017
SCARLETT AND ST CLAIR STATION,12018
BILLY BISHOP AND DUFFE,12019
KIPLING AND WIDDECOMBE,12020
ARROW AND DRIFTWOOD,12021
CHAP AND EGLINTON W,12022
DORSET AND KINGSTON,12023
GERRY FITZGERRALD,12024
JOHN GARLAND AND KIPL,12025
KEELE AND TILBURY N,12026
CROMWE AND KINGSTON,12027
QUEEN STATION S PARK CIRCLE AN,12028
ISLINGTON STATION REXDALE,12029
LAWRENCE STATION WARDEN STATION,12030
DAWES AND ROSEVEAR,12031
ISLINGTON AND THE WEAT,12032
MILIT AND MORNINGSIDE,12033
BURNER AND NEILSON,12034
LAKESHORE AND THIRTEEN,12035
MEADOW AND SCARBOROUGH,12036
UNIVERSTY OF TORONTO S,12037
ZOO THE ZOO LOOP,12038
RATHBURN AAND THE E,12039
KEELE STATION W STATION,12040
HULLMARK AND JANE,12041
LYNN GATE AND MALAMUTE,12042
CALEDONIA AND SCHELL,12043
KENNEDY STATION B PL,12044
RATHBURN AND WALKWAY,12045
HUMBERCOLLEGE,12046
ST CLAIR AND SYMINGTON,12047
ERINGATE AND RENFORTH STATION,12048
LAWRENCE STATION ANDD CARNFORT,12049
MILL AND TOLDEO,12050
BRANDSTOCK AND WESTON,12051
DORCHEST AND QUEENSWAY,12052
COSBURN AND LANKIN,12053
DVR AND YORK MILLS,12054
DELAYS EVENT CONQUER,12055
ISLINGTON STATION L,12056
MCCOWAN AND PENMARRIC,12057
MIDDLEFIELD AND ORATOR,12058
CONNAUGHT AND VAUGHAN,12059
BINSWOOD AND OCONNOR,12060
DIXON AND HWY 4,12061
DON VALL AND MILLWOOD,12062
GRANDRAVINE,12063
BARTLETT AND DAVENPORT,12064
CHOICEL AND MEADOWVALE,12065
DONWAY WEST AND LAWRENCE,12066
WILSON STATION YATD,12067
LOVILLA BLV AND WESTON,12068
AND ANDERSON,12069
AND BOMBAY BOM,12070
SUNNYBROOK HOSPITAL R,12071
SGNET AND STEELES,12072
GREEN CED AND LAWRENCE,12073
CELESTE D AND KINGSTON,12074
AND BOSWELL,12075
ARDMORE AND SPADINA,12076
MORN AND SHEPPARD E,12077
KEEL AND SHEPPARD W,12078
EGLINTON W AND JANE,12079
DUFF AND LAWRENCE STATION W,12080
ST CLAIR STATION E AND VIC,12081
LOCHNIV AND YORK MILLS,12082
EVANS AND N CARSON,12083
EDITHVA AND FINCH STATION W,12084
EGLINTON LESL,12085
JEFFERSON AND KING,12086
ALBION AND FINCH STATION W,12087
DUNDAS STATION W AND PACIFI,12088
AMST AND VICTORIA PARK,12089
KEELE STATION AND WESTON,12090
MIDLAND AND ST CALIR,12091
CORONATION AND WALLESE,12092
JONES AND QUEEN STATION E,12093
EVAN AND KIPLING,12094
ST CLAIR STATION W AND TWE,12095
JANE AND STRONG,12096
HWY 427 AND RENFORTH,12097
MANTIS AND NIGHTSTAR,12098
MEADOWVALE LOOP AND MET,12099
KEEL AND LAWRENCE STATION W,12100
OAKDALE AND SHEPPARD W,12101
CLAIRVI AND HUMBERLINE,12102
MARTING GROVE AND STEELES,12103
BLOOR W AND ISLINGTON STATION,12104
BLOOR W AND DUNDAS STATION,12105
BATHURST AND ELDERWOO,12106
KENNEDY STATION STAION,12107
PINE AND STEELES W,12108
GOSFIELD AND ISLINGTON,12109
CENTRAL PARK AND ISLIN,12110
OSSINGTON AND QUEEN STATION P,12111
ISLINGTON AND ISLINGTON STATION,12112
GLEN AND SHEPPARD E,12113
ROYAL YORK AND TREEHOR,12114
ALBION AND SILVER STON,12115
DELSING AND WESTUMBER,12116
COLONEL SAMUEL AND LAK,12117
SIGNET AND WESTON,12118
PLAXTON AND ST CLAIR STATION,12119
ST CLAIR STATION W AND WESTON,12120
WESTON BETWEEN COULTER,12121
MINTON AND PAPE,12122
MIDDL AND STEELES E,12123
KIPLING STATION STATIOIN,12124
HIGHGLEN AND MARKHAM,12125
MERTON AND MT PLEASENT,12126
EGLINTON W AND TRET,12127
MT AND MT PLEASENT,12128
BREECROFT AND SHEPPARD,12129
ELIN AND LAWRENCE STATION E,12130
BATHURST STATION AND ST CLAIR STATION W,12131
EGLINTON W AND EMME,12132
DUFFERIN STATION AND FINCH STATION W,12133
AND GLENCAIRN STATION,12134
NORTHOVER AND SLATER,12135
CONNOR AND GLENWO,12136
PARLIAMENT AND THE ESP,12137
