stop_id,stop_name,stop_lat,stop_lon
1082,Keele St at Diana Dr,43.740992,-79.485359
1083,Grandravine Dr at Derrydown Rd,43.75293,-79.491796
1084,Lawrence Ave West at Culford Rd East Side,43.706314,-79.487335
1085,Lawson Rd at Wichey Rd,43.789085,-79.143788
1093,426 Ellesmere Rd,43.762102,-79.297487
1096,Weston Rd at Habitant Dr,43.745851,-79.540889
1097,Eglinton Ave East at Cedar Dr,43.744094,-79.215486
1099,Steeles Ave West at Northwest Gate,43.777918,-79.510766
1100,2350 Bayview Ave - The Granite Club,43.734133,-79.381593
1102,Steeles Ave East at Silver Star Blvd,43.825065,-79.300444
1104,McCowan Rd at Heritage Rd,43.869608,-79.284966
1106,Finch Ave East at Wilfred Ave,43.782645,-79.401995
1107,Rossdean Dr at Garyray Dr,43.76913,-79.539739
1108,1315 and 1319 Neilson Rd,43.807848,-79.219558
1109,5600 Finch Ave East,43.813673,-79.240113
1110,Victory Cres at McNaughton Ave,43.708724,-79.644832
1111,Steeles Ave East at Victoria Park Ave,43.815376,-79.341773
1117,St Clair Ave West at Mould Ave,43.668304,-79.486857
1118,McCowan Rd at Denison St,43.841354,-79.277741
1119,Runnymede Rd at St Clair Ave West South Side,43.668539,-79.483462
1122,Strachan Ave at Canniff St,43.641543,-79.411854
1123,Bayview Ave at Hillcrest Ave,43.77233,-79.389207
1126,Keele St at Grandravine Dr,43.752257,-79.488314
1129,Lawrence Ave East at Prudential Dr East Side,43.751064,-79.266658
1132,Lawrence Ave West at Brookview Dr,43.718172,-79.434957
1134,Islington Ave at Titan Rd,43.630726,-79.51757
1135,Yonge St at Church Ave,43.773679,-79.413853
1137,Ellesmere Rd at McCowan Rd,43.77237,-79.251159
1138,Albion Rd at Golfdown Dr West Side,43.72375,-79.548765
1141,Wellesley St West at Bay St,43.664214,-79.387412
1142,Islington Ave at Golfdown Dr,43.720786,-79.557601
1147,Warden Ave at Sherry Rd North Side,43.723671,-79.285797
1149,Spanbridge Rd at Vicora Linkway,43.712357,-79.324724
1150,2793 Victoria Park Ave,43.78242,-79.326261
1151,Wilson Ave at King High Ave,43.735406,-79.442947
1153,Sheppard Ave East at Dean Park Rd,43.806137,-79.18052
1162,Yonge St at Queen St West - Queen Station,43.65251,-79.379408
1166,Steeles Ave East at Ashcott St,43.827008,-79.292081
1167,Bathurst St at Reiner Rd,43.752651,-79.437863
1170,Royal York Rd at Dundas St West,43.657704,-79.515878
1171,Jane St at Steeles Ave West South Side,43.774891,-79.521862
1172,Dundas St West at Old Dundas St West Side,43.661895,-79.507489
1173,Bayview Ave at Soudan Ave,43.708916,-79.376494
1176,Erindale Ave at Broadview Ave East Side,43.67738,-79.358218
1177,Finch Ave East at Walkway East of Birchmount Rd,43.799572,-79.303073
1181,Dundas St West at Willard Ave East Side,43.66554,-79.488063
1183,Culford Rd at Valencia Cres,43.708164,-79.488549
1187,Sheppard Ave East at Malvern St,43.794789,-79.234821
1192,Lansdowne Ave at Whytock Ave,43.653917,-79.441232
1193,Meadowvale Rd at Ellesmere Rd,43.792656,-79.163736
1196,Yonge Blvd at Harley Ave,43.738241,-79.41204
1199,4242 Dundas St West - Kingsway Mills Plaza,43.659653,-79.513305
1201,Hilda Ave at Steeles Ave West,43.795595,-79.429004
1206,Eglinton Ave West at The East Mall,43.672032,-79.571143
1207,Sheppard Ave East at Idagrove Gate,43.807169,-79.175765
1208,Albion Rd at Highway 27,43.744355,-79.607358
1209,Dynamic Dr at Turbina Ave North Side,43.827116,-79.251922
1212,Kipling Ave at Mattice Rd,43.647035,-79.53777
1215,Yonge St at William Carson Cres,43.747206,-79.407246
1217,Wilson Ave at Dufferin St West Side,43.732143,-79.459421
1219,Wright Ave at Jane St West Side,43.700766,-79.503809
1221,Markham Rd at Tuxedo Crt,43.77944,-79.232752
1223,Weston Rd at Black Creek Dr North Side,43.683549,-79.481081
1224,The Pond Rd at Ian MacDonald Blvd West Side,43.77063,-79.499806
1227,Kipling Ave at North Heights Rd North Side,43.66527,-79.545439
1228,Lawson Rd at Meadowvale Rd West Side,43.785289,-79.161088
1229,Warden Ave at Major Mackenzie Dr East South Side,43.891406,-79.343171
1230,Victoria Park Ave at Amsterdam Ave South Side,43.714867,-79.298659
1231,Island Rd at East Ave,43.797941,-79.139236
1232,Centenary Hospital Loop at Neilson Rd,43.78123,-79.204142
1233,Progress Ave at Opposite Roadway to Centennial College,43.783468,-79.231974
1235,Albion Rd at Highway 27 East Side,43.743938,-79.606313
1237,Dundas St West at Prince Edward Dr North,43.660474,-79.510565
1240,5010 Steeles Ave West,43.759485,-79.593025
1244,Lawrence Ave West at Apex Rd,43.713417,-79.458406
1245,441 Ellesmere Rd,43.761781,-79.297639
1246,Islington Ave at Monogram Pl,43.70478,-79.550106
1250,Warden Ave at Ellesmere Rd,43.760997,-79.300528
1254,Steeles Ave West at Jane St West Side,43.775471,-79.522085
1256,145 Dynamic Dr,43.828039,-79.252357
1258,Lawrence Ave West at Brookview Dr,43.717875,-79.43526
1260,Jane St at Eddystone Ave,43.749223,-79.515798
1261,Caledonia Rd at Norman Ave,43.677844,-79.455867
1262,Sheppard Ave East at Morningside Ave,43.801751,-79.200009
1263,Markham Rd at Sheppard Ave East,43.793604,-79.238418
1264,Finch Ave East at Tiffield Rd,43.811034,-79.252622
1268,Shorncliffe Ave at Lockport Ave,43.627616,-79.542736
1271,Ellesmere Rd at Highland Creek Park,43.788976,-79.178809
1272,Old Kingston Rd at Morrish Rd,43.783097,-79.170854
1273,Islington Ave at Judson St,43.613907,-79.508663
1274,Dixon Rd at Celestine Dr,43.69358,-79.562351
1277,Martin Grove Rd at Tollington Rd,43.686679,-79.56878
1278,Lawrence Ave East at Barrymore Rd,43.754454,-79.251333
1279,Bayview Ave at McKee Ave,43.7779,-79.390444
1282,Finch Ave East at Trudy Rd East Side,43.790826,-79.36296
1285,Victoria Park Ave at McNicoll Ave,43.803897,-79.336067
1287,Dufferin St at Ramsden Rd South Side,43.695717,-79.450479
1291,York Mills Rd at Fenn Ave,43.747131,-79.388881
1292,46 Overlea Blvd,43.706973,-79.34627
1295,Sheppard Ave East at Progress Ave,43.794491,-79.235159
1303,501 Consumers Rd,43.770613,-79.327515
1304,Dufferin St at Rowan Ave,43.692029,-79.448632
1305,Bathurst St at Caribou Rd,43.71753,-79.429252
1306,Arrow Rd at Deerhide Cres (South),43.747641,-79.530249
1307,Keele St at Donald Ave,43.684989,-79.47293
1314,St Clair Ave East at North Woodrow Blvd,43.715113,-79.266834
1317,Lawrence Ave East at Midland Ave East Side,43.751579,-79.264207
1318,Markham Rd at Painted Post Dr,43.767395,-79.228128
1319,Warden Ave at Enterprise Blvd,43.848285,-79.331592
1321,Islington Ave at Bergamot Ave,43.717119,-79.556195
1323,2216 Lawrence Ave East,43.748715,-79.279522
1325,Dufferin St at Brandon Ave,43.670324,-79.439719
1326,Village Gate at Steeles Ave West,43.792558,-79.440731
1328,Parkwoods Village Dr at Combermere Dr,43.758032,-79.319424
1330,Steeles Ave East at Pharmacy Ave,43.816625,-79.336828
1332,Dufferin St at Liberty St,43.636946,-79.426505
1333,Albion Rd at Todd Brook Dr East Side,43.738097,-79.571253
1334,741 Ellesmere Rd at Mondeo Dr,43.764459,-79.287449
1341,Markham Rd at Bur Oak Ave - Mount Joy GO Station,43.900026,-79.265771
1347,York Mills Rd at Laurentide Dr,43.757636,-79.338064
1348,Albion Rd at Bankfield Dr,43.730649,-79.554146
1351,Victoria Park Ave at Rowena Dr,43.751403,-79.312873
1352,Eglinton Ave East at Sloane Ave,43.726134,-79.313172
1354,Islington Ave at Bering Ave,43.639459,-79.521343
1357,Eglinton Ave East at Midland Ave,43.734195,-79.259166
1358,Caledonia Rd at Summit Ave,43.686657,-79.459454
1359,Kingston Rd at Blantyre Ave,43.681329,-79.281449
1360,Bathurst St at Antibes Dr,43.781233,-79.445042
1361,Dufferin St at Wilson Ave South Side,43.731126,-79.458778
1362,Jane St at Shoreham Dr,43.76892,-79.520536
1363,3600 Steeles Ave West,43.77211,-79.538315
1364,Yonge St at Broadway Ave,43.709449,-79.39881
1368,Kingston Rd at Blantyre Ave,43.681534,-79.281335
1369,44 Thorncliffe Park Dr,43.702448,-79.342715
1375,Keele St at Glenlake Ave,43.658146,-79.461353
1377,3689 Weston Rd,43.762893,-79.544763
1380,Keele St at Wycombe Rd,43.742981,-79.48611
1382,Dundas St West at Scarlett Rd,43.665631,-79.499107
1388,Pape Ave at Mortimer Ave,43.685674,-79.347319
1392,Gary Dr at Wendell Ave,43.709789,-79.524233
1393,Dufferin St at Lawrence Ave West,43.714241,-79.454916
1395,Foxwell St at Jane St West Side,43.671537,-79.494259
1396,Dufferin St at Orfus Rd,43.720554,-79.456276
1397,The Westway at Islington Ave,43.688461,-79.543101
1399,Scarlett Rd at Edenbridge Dr North Side,43.681165,-79.508941
1400,Lawrence Ave West at Kimbark Blvd,43.721572,-79.41848
1402,Yonge St at St Clair Ave West - St Clair Station,43.688281,-79.394275
1404,Deauville Lane at St Dennis Dr,43.71805,-79.331096
1406,Carlaw Ave at Commissioners St,43.652706,-79.335714
1409,1299 Ellesmere Rd,43.769344,-79.264176
1411,Don Mills Rd at Premier Davis Blvd - Seneca College,43.796264,-79.355054
1414,Belfield Rd at City View Dr East Side,43.699535,-79.585375
1415,Sheppard Ave East at Warden Ave,43.778938,-79.307608
1416,Dufferin St at St Clair Ave West,43.677768,-79.442907
1419,Finch Ave East at Walkway to Huntingdale Blvd,43.795052,-79.323292
1420,Islington Ave at Dixon Rd,43.697254,-79.546973
1421,Oak St at Roadway to Piggott Mews,43.708296,-79.530743
1422,Warden Ave at Glen Springs Dr,43.80467,-79.320349
1423,Arleta Ave at Sheppard Ave West North Side,43.74196,-79.501534
1424,Warden Ave at Roper Rd (North Commuter Parking Lot),43.713879,-79.281661
1425,Parkwoods Village Dr at Gailong Crt,43.759388,-79.321096
1426,Jane St at Wilson Ave South Side,43.720429,-79.508641
1428,Hilda Ave at Green Bush Rd,43.794365,-79.428403
1433,Weston Rd at Sheppard Ave West,43.733887,-79.53842
1434,1811 Albion Rd,43.744939,-79.611856
1440,Yonge St at Crescent Rd - Rosedale Station,43.676823,-79.38938
1442,Eglinton Ave East at Falmouth Ave,43.735453,-79.253308
1444,Yonge St at Rosehill Ave,43.686132,-79.393183
1445,Islington Ave at Summitcrest Dr,43.683125,-79.54029
1446,Lawrence Ave West at Keele St,43.709011,-79.477644
1448,Victoria Park Ave at Lawrence Ave East,43.741755,-79.309523
1449,Thirtieth St at Horner Ave,43.604096,-79.533531
1450,North Queen St at Atomic Ave,43.622082,-79.542704
1452,King St West at Sudbury St,43.640853,-79.417479
1461,Steeles Ave West at Weston Rd,43.770086,-79.546903
1463,626 Dixon Rd,43.690925,-79.574582
1467,4359 Jane St,43.764049,-79.519111
1471,Humberwood Blvd at Kingsplate Cres,43.723814,-79.616068
1474,Oakwood Ave at St Clair Ave West,43.679864,-79.435844
1477,Albion Rd at Kipling Ave,43.739768,-79.580072
1484,3447 Kennedy Rd,43.821059,-79.305678
1485,Lawrence Ave West at Lorindale Ave,43.724924,-79.403462
1491,Victoria Park Ave at Altair Ave North Side,43.78448,-79.327193
1495,Keele St at Dundas St West South Side,43.665088,-79.464501
1496,Weston Rd at Lambton Ave,43.684215,-79.483795
1497,Weston Rd at York Ave,43.68587,-79.487531
1498,Pritchard Ave at Jane St,43.669628,-79.492607
1500,Wynford Dr at Concorde Pl West Side,43.727267,-79.328478
1509,Yonge St at Briar Hill Ave,43.713729,-79.399948
1510,Markham Rd at Blakemanor Blvd,43.750967,-79.22208
1512,Grandravine Dr at Derrydown Rd,43.753035,-79.491497
1513,Lawrence Ave East at Underwriters Rd,43.746625,-79.288269
1514,Commissioners St at Logan Ave,43.65142,-79.337972
1520,McCowan Rd at Steeles Ave East,43.831169,-79.275424
1521,Waterbury Dr at Clarion Rd,43.685022,-79.571152
1526,Dufferin St at College St,43.652658,-79.432661
1527,Islington Ave at Judson St North Side,43.614039,-79.508392
1528,Lansdowne Ave at Dupont St,43.666612,-79.446297
1530,Keele St at Diana Dr South Side,43.740824,-79.48559
1531,Opposite 625 Finch Ave West,43.771704,-79.454303
1532,Eglinton Ave West at Bemersyde Dr,43.678401,-79.545008
1534,McCowan Rd at Southdale Dr South Side,43.86503,-79.284087
1538,Oak St at Weston Rd,43.708091,-79.532566
1542,Islington Ave at Fenley Dr South Side,43.692803,-79.544904
1544,Markham Rd at Milner Ave,43.789364,-79.236737
1546,3400 Keele St,43.747616,-79.487209
1547,Foxwell St at Duern St,43.670893,-79.495862
1548,Dufferin St at Playfair Ave,43.710983,-79.454179
1549,Brimley Rd at Lombardy Cres,43.731931,-79.246177
1551,Finch Ave East at Opposite Walkway East of Birchmount Rd,43.799792,-79.303031
1553,Steeles Ave West at Islington Ave,43.764537,-79.574602
1554,Belfield Rd at McCulloch Ave West Side,43.702639,-79.573099
1555,Brown's Line at Jellicoe Ave South Side,43.596288,-79.542878
1557,Warden Ave at Bowater Dr North Side,43.781056,-79.308879
1558,Sheppard Ave East at Victoria Park Ave West Side,43.775213,-79.323709
1563,Yonge St at Charles St East,43.668556,-79.385974
1564,Steeles Ave East at Bestview Dr,43.80629,-79.383217
1565,Eglinton Ave West at Municipal Dr - York Civic Centre,43.689751,-79.477026
1566,Lawrence Ave East at Kennedy Rd East Side,43.74948,-79.274276
1573,Warden Ave at Frey Cres,43.74345,-79.293834
1575,Waterbury Dr at Redgrave Dr North Side,43.683214,-79.569859
1576,Sheppard Ave East at Walkway to Murison Blvd,43.801068,-79.203406
1578,Keele St at Calvington Dr South Side,43.733145,-79.483707
1581,Warden Ave at Bertrand Ave,43.732909,-79.28951
1582,1415 Morningside Ave,43.810785,-79.203418
1589,Finch Ave East at Pineway Blvd,43.789319,-79.373112
1591,5373 Finch Ave East,43.811225,-79.250996
1592,Ellesmere Rd at Dewey Dr,43.76023,-79.304551
1593,Warden Ave at Canadian Rd,43.758595,-79.300254
1598,Victoria Park Ave at Dawes Rd South Side,43.70621,-79.29498
1601,Royal York Rd at Royaleigh Ave,43.698515,-79.533557
1602,Queen's Plate Dr (West) at Rexdale Blvd North Side,43.720365,-79.602888
1603,Dufferin St at Briar Hill Ave,43.702243,-79.451968
1604,240 Rexdale Blvd,43.713177,-79.577655
1607,Finch Ave East at Don Mills Rd East Side,43.792619,-79.354183
1608,Sheppard Ave East at Neilson Rd,43.797935,-79.21787
1609,3381 Steeles Ave East,43.81478,-79.344182
1614,Oakwood Ave at Earlsdale Ave,43.685104,-79.438004
1616,Steeles Ave West at Hidden Trail,43.788495,-79.463345
1619,Brown's Line at Coules Crt (North) South Side,43.608085,-79.548111
1622,11 Thorncliffe Park Dr,43.704287,-79.348715
1627,Kingston Rd at Sharpe St,43.706529,-79.25137
1628,Steeles Ave West at Torresdale Ave,43.790688,-79.453166
1629,Bathurst St at Vesta Dr,43.703148,-79.425728
1630,Oakdale Rd at Finch Ave West South Side - Humber Reactivatio,43.755152,-79.524025
1632,Ellesmere Rd at Markham Rd,43.776245,-79.232002
1633,75 Thorncliffe Park Dr,43.70495,-79.341952
1636,Islington Ave at Vanhill Ave,43.75723,-79.569647
1638,Yonge St at Chatsworth Dr,43.722068,-79.401694
1640,Kennedy Rd at Huntingwood Dr,43.795259,-79.293699
1642,Lawrence Ave East at Fortune Gate,43.76116,-79.219676
1643,Opposite 1111 Finch Ave West,43.767126,-79.475169
1644,Steeles Ave West at Gaudaur Rd East Side,43.767387,-79.56018
1645,6030 Bathurst St,43.787654,-79.446634
1646,Lawrence Ave East at Townley Ave,43.742834,-79.30707
1649,Finch Ave East at Ravel Rd,43.790454,-79.365186
1650,Finch Ave East at Leslie St East Side,43.789921,-79.367098
1652,Lake Shore Blvd West at Thirteenth St,43.599444,-79.511706
1655,Sheppard Ave East at Rouge River Dr,43.804795,-79.186784
1659,Sheppard Ave East at Meadowvale Rd West Side,43.808291,-79.171598
1661,Rexdale Blvd at Kipling Ave,43.71191,-79.566462
1662,Bathurst St at Wilson Ave South Side,43.736782,-79.43401
1664,Ridgecrest Rd at Major Mackenzie Dr East South Side,43.900348,-79.304527
1667,Markham Rd at 14Th Ave,43.856591,-79.255581
1668,Warden Ave at Cataraqui Cres,43.702311,-79.276824
1671,Ellesmere Rd at Calthorpe Ave,43.788307,-79.180898
1672,Lawrence Ave East at Greencedar Circt East Side,43.758141,-79.232683
1673,Eglinton Ave East at Bayview Ave,43.710886,-79.377428
1683,Markham Rd at Steeles Ave East,43.836408,-79.250894
1684,Yonge St at Alcorn Ave - Summerhill Station,43.682197,-79.391779
1685,Markham Rd at Progress Ave South Side,43.78118,-79.233832
1692,Jane St at Maple Leaf Dr,43.709123,-79.505308
1695,Driftwood Ave at Wilmont Dr,43.759758,-79.515958
1696,Opposite 209 Carrier Dr,43.747076,-79.614869
1699,Lawrence Ave West at Elm Rd West Side,43.723051,-79.412392
1700,Ninth St at Birmingham St,43.602332,-79.508392
1701,Victoria Park Ave at Eglinton Ave East,43.724882,-79.302913
1702,Warden Ave at Highway 7,43.855913,-79.334113
1703,Kipling Ave at Henley Cres,43.730588,-79.575998
1706,Warden Ave at Masseyfield Gate,43.823658,-79.325363
1707,Victoria Park Ave at Greylawn Cres (South),43.748458,-79.311836
1711,Ellesmere Rd at Victoria Park Ave East Side,43.757877,-79.314607
1713,Victoria Park Ave at Pawnee Ave,43.798178,-79.333828
1714,Arrow Rd at Lido Rd,43.741466,-79.530633
1715,Wellesley St West at Parliament Building,43.663208,-79.391858
1716,1530 Albion Rd - Albion Centre,43.740641,-79.585511
1718,Kingston Rd at Sandown Ave,43.708964,-79.249854
1722,Passmore Ave at Silver Star Blvd,43.820112,-79.297805
1723,Weston Rd at Bushey Ave,43.683845,-79.483343
1732,Weston Rd at Walsh Ave,43.716396,-79.537036
1741,Yonge St at Wellington St West,43.648025,-79.377521
1742,Lawrence Ave West at Lorindale Ave East Side,43.724699,-79.403671
1743,Ellesmere Rd at Conlins Rd,43.788024,-79.18295
1744,Lawrence Ave West at Avenue Rd,43.722424,-79.41525
1746,Markham Rd at McNicoll Ave,43.823823,-79.247559
1748,Runnymede Rd at Annette St,43.66018,-79.480129
1749,1183 Finch Ave West,43.765108,-79.483034
1755,Dundas St West at Pacific Ave,43.665505,-79.46845
1757,625 Finch Ave West,43.771463,-79.454512
1758,St Phillips Rd at Riverview Heights North Side,43.703316,-79.531666
1759,Islington Ave at Barkwin Dr,43.738105,-79.565505
1762,Jane St at San Romanoway North Side,43.759351,-79.518034
1764,Steeles Ave East at Kennedy Rd,43.823486,-79.307333
1765,Church St at Elm St,43.706758,-79.516166
1768,Oakwood Ave at Rogers Rd,43.687221,-79.438826
1769,Eglinton Ave West at Walkway to Rangoon Rd,43.670474,-79.577739
1771,Walsh Ave at Wilson Ave,43.715641,-79.532544
1775,Scarlett Rd at Delemere Ave,43.6703,-79.502543
1777,Lawrence Ave West at Olympia Dr East Side,43.705431,-79.491251
1778,Broadview Ave at Browning Ave,43.680882,-79.357665
1779,3395 Weston Rd,43.747195,-79.541201
1783,Wilson Ave at William Cragg Dr,43.722389,-79.500473
1784,Steeles Ave West at Klondike Dr,43.768972,-79.552407
1786,McCowan Rd at Walkway to Historic Ter,43.820193,-79.272839
1787,Sheppard Ave East at Breckon Gate,43.80027,-79.20723
1788,York Mills Rd at Birchwood Ave,43.746313,-79.392079
1793,Dundas St West at Jane St,43.665598,-79.491412
1794,Lake Shore Blvd West at Kipling Ave,43.59833,-79.516749
1798,Eglinton Ave West at Duplex Ave,43.706175,-79.400656
1799,Kipling Ave at Beaconhill Rd,43.753672,-79.587255
1801,Weston Rd at Clouston Ave,43.694911,-79.506782
1802,Ossington Ave at Queen St West,43.644501,-79.419048
1803,McCowan Rd at Sheppard Ave East,43.789465,-79.258561
1805,Kingston Rd at Neilson Ave West Side,43.7234,-79.23469
1808,Lawrence Ave East at McCowan Rd Westside Scarborough General,43.755437,-79.246651
1809,The West Mall at The Queensway,43.611799,-79.562012
1810,Kipling Ave at Tyre Ave,43.645111,-79.53695
1816,Thorncliffe Park Dr (East) at Overlea Blvd,43.706926,-79.343188
1819,555 Sheppard Ave West,43.756023,-79.435093
1823,8601 Warden Ave,43.857684,-79.334237
1824,McCowan Rd at Milner Ave North Side,43.785961,-79.256495
1826,Bayview Ave at Arjay Cres,43.740168,-79.382719
1828,Lawrence Ave West at Welland Rd,43.720066,-79.4263
1839,Angus Glen Community Centre Loop at Major Mackenzie Dr East,43.894614,-79.337402
1843,Elmhurst Dr at Hinton Rd,43.727442,-79.566076
